,horizon,mse,rmse,mae,mape,mdape,smape,coverage
51,11 days 03:00:00,660156.7907835975,812.500332789838,558.9959030861738,0.1594658672628166,0.11726465392902458,0.16852462027202086,0.6933872685865412
52,11 days 04:00:00,665464.330774089,815.7599712992106,560.2035350836595,0.1599186180857875,0.11729443134608043,0.16896961831391083,0.6929100548535605
53,11 days 05:00:00,670887.8328045844,819.0774278446357,561.4032912178129,0.16037519913374929,0.11736016981607234,0.16940736491098293,0.6924631452639827
54,11 days 06:00:00,676335.2664699543,822.3960520758561,562.5706304297038,0.1608108742502178,0.11734833491085829,0.16982910779315474,0.6918876726417867
55,11 days 07:00:00,681906.4637003884,825.7762794488519,563.7135364765631,0.16121307881820007,0.11738964302238536,0.1702327614559255,0.6914603536095603
56,11 days 08:00:00,687733.7567480021,829.2971462316762,564.8615841575427,0.16158914938593275,0.11731862760459687,0.17062884415595034,0.6911444558722696
57,11 days 09:00:00,693662.0884586284,832.8637874578462,566.0451644058652,0.16196656616847216,0.11734833491085829,0.17104057538054515,0.6907786634342248
58,11 days 10:00:00,699419.3490683367,836.312949241094,567.2372352971682,0.16234710187763593,0.11728057586963717,0.1714703980355965,0.6904783769223234
59,11 days 11:00:00,705012.0811982695,839.6499754053885,568.4832904666523,0.16273734018266275,0.11729443134608043,0.17192336928009225,0.6902050274267802
60,11 days 12:00:00,710429.162131846,842.8695997198179,569.7154103842962,0.16311650943586364,0.11744465786178608,0.1723735571972067,0.6899864702713292
61,11 days 13:00:00,715719.3875573393,846.0020021000773,570.8762797990308,0.16345764257429027,0.1174991425538844,0.1727851241190463,0.689611494759526
62,11 days 14:00:00,720973.8439262847,849.1017865522865,572.0271684994724,0.16378693892923177,0.11749519513063367,0.1731804647042903,0.6894247722597708
63,11 days 15:00:00,726265.2530222165,852.2119765775511,573.140353092392,0.1641065408540825,0.11748243423355625,0.17355788695264965,0.6893206974238417
64,11 days 16:00:00,731613.615829144,855.3441505202126,574.2173552204898,0.16441645621386308,0.1175280724190694,0.1739196354272487,0.6894835439318249
65,11 days 17:00:00,737099.8468533765,858.5451920856447,575.299521363174,0.16472831916444025,0.11755515473972389,0.17427719082784268,0.6895211945342344
66,11 days 18:00:00,742730.4553081752,861.8181103389364,576.4419845404432,0.1650514375549494,0.11759091834512367,0.1746446547598712,0.6894370163581154
67,11 days 19:00:00,748975.8937135388,865.4339337659108,577.7067811247779,0.16540251550518792,0.11761836554715174,0.1750361159148696,0.6890941816044667
68,11 days 20:00:00,755500.7348418796,869.1954526122877,579.0024688492408,0.1657512957470233,0.11773363310973509,0.17542945513362895,0.6885802355764521
69,11 days 21:00:00,761993.4557157492,872.9223652282883,580.2549445714592,0.1660989723439256,0.117706815968988,0.17582327819540317,0.6883019884415711
70,11 days 22:00:00,768438.5398094787,876.6062627026336,581.4934569710151,0.16645797303825977,0.117816096728814,0.17623312354578413,0.6878829341757272
71,11 days 23:00:00,774885.6710528017,880.275906209412,582.7142546484155,0.16683456185037135,0.1178673817740582,0.1766561376829224,0.6878002865119013
72,12 days 00:00:00,781248.4529596352,883.8826013445649,583.884255361656,0.16722710070630756,0.11796186261885244,0.1770783183721416,0.6876472352825937
73,12 days 01:00:00,789335.6537972244,888.4456391908424,585.1997746567579,0.16764416999268525,0.11798320732120127,0.17750313433568993,0.6875367322950338
74,12 days 02:00:00,795900.4167632754,892.1325107646708,586.4077499119842,0.16809867830285616,0.11811285575091368,0.17792311682050116,0.6873132775002448
75,12 days 03:00:00,802582.1202204935,895.8694772233807,587.6370402166751,0.1685702160300396,0.11813868384320592,0.17833123473877893,0.687059518562053
76,12 days 04:00:00,809378.7146268747,899.6547752481919,588.8859783643159,0.16905624678365663,0.11818714458711094,0.17873052811516277,0.6867353560583798
77,12 days 05:00:00,816254.651211444,903.4681240704865,590.1420268677493,0.16954737687307456,0.1181136899786207,0.17912580579360657,0.6865241453619356
78,12 days 06:00:00,823236.3627024859,907.3237364372685,591.4175770322898,0.17003520820168896,0.11813868384320592,0.17952202919153978,0.6862302870016652
79,12 days 07:00:00,830403.6453825599,911.2648601710481,592.6912809130839,0.17049790413704852,0.1181211778642905,0.179909595982665,0.685767766186698
80,12 days 08:00:00,837959.5729901602,915.4013179967353,594.0157264940303,0.1709449519019789,0.11813092922166896,0.18030622692695758,0.6851907630522088
81,12 days 09:00:00,845542.2658831696,919.5337219934729,595.379569079089,0.1713946935548148,0.11813868384320592,0.18072353409832098,0.6847824223724165
82,12 days 10:00:00,852861.3534315255,923.5049287532393,596.7437111646876,0.17184431918369392,0.11818231872789417,0.18115993890239315,0.6844117322950337
83,12 days 11:00:00,859986.2852485196,927.3544550216598,598.0840980369786,0.17227836542434097,0.11818231872789417,0.18160536846445233,0.6840278798119306
84,12 days 12:00:00,866980.9785526345,931.1181335107992,599.3799113206725,0.17268433512555528,0.11822453536771133,0.18203862168088875,0.6836988196689195
85,12 days 13:00:00,873849.4075136505,934.7991268254643,600.6563536258542,0.1730752434156992,0.11816563604924513,0.1824632241689779,0.6834343471446763
86,12 days 14:00:00,880536.7240514968,938.3691832383973,601.8736254140609,0.17345620820463276,0.11818231872789417,0.182875850344149,0.6832001787638359
87,12 days 15:00:00,887061.6679113202,941.8395128212238,603.0461588846615,0.1738359976068465,0.11830607789572539,0.1832848150866435,0.6827147002644726
88,12 days 16:00:00,893493.0507987275,945.2476134848093,604.1818287730033,0.1741999777332062,0.11843570825530642,0.18368101462041544,0.6825435889901068
89,12 days 17:00:00,899933.9515471399,948.6484868206663,605.3208770769716,0.17455719766377586,0.11852759009852168,0.18407381415311933,0.6822898300519149
90,12 days 18:00:00,906444.5256441609,952.0738026246499,606.4730719694777,0.1749038128640908,0.11861161184498674,0.18446285211369026,0.6822129983348026
91,12 days 19:00:00,913139.5072697382,955.5833335035403,607.6620988855344,0.17525592036073284,0.11864422093323337,0.18485979442208939,0.68184230825742
92,12 days 20:00:00,920074.2365374443,959.2050023521793,608.8448755464833,0.17558915950730944,0.11877172241103753,0.1852423303837252,0.6816075276716622
93,12 days 21:00:00,927215.9952590019,962.9205550090837,610.0375985657488,0.1759212382324428,0.11873183466325979,0.1856218166713469,0.6811508228034087
94,12 days 22:00:00,934522.7270947368,966.7071568446862,611.2857882980275,0.17627261062469263,0.11881441024574371,0.18601624352347068,0.680837373885787
95,12 days 23:00:00,942034.7780320324,970.5847608694629,612.6108269916753,0.17665581356968849,0.11890269875422672,0.18643684399415406,0.6806090214516602
96,13 days 00:00:00,949644.9968223191,974.4973046767852,613.9841541895289,0.17707961199138997,0.11905828489633453,0.18687176537452038,0.6803078166323832
97,13 days 01:00:00,957289.5102758774,978.4117284026585,615.3707926804736,0.17754243410046175,0.11911992501862428,0.18730000850595616,0.6801220124400039
98,13 days 02:00:00,965062.3269005287,982.3758582643044,616.7587518639872,0.17803628039733085,0.11927997315852962,0.18771019213529605,0.6798208076207267
99,13 days 03:00:00,972966.5126751452,986.3906491219111,618.1265608094952,0.17855008282448545,0.11937063209287575,0.18809766198467515,0.6793460427074149
100,13 days 04:00:00,981070.0223078555,990.4897890982297,619.5072142057198,0.17907693063933314,0.11956012095266372,0.1884717705358329,0.6790194313840728
101,13 days 05:00:00,989252.1659758677,994.6115653740749,620.8573492660662,0.17960860458290848,0.11965076084511571,0.18883369010570347,0.6786297629542561
102,13 days 06:00:00,997585.2704289092,998.7919054682558,622.2118059919172,0.18013676286989203,0.11967082869418236,0.18919437442723494,0.67838579929474
103,13 days 07:00:00,1006145.0438454067,1003.0678161746627,623.564813771418,0.18064565748319059,0.11967961859090892,0.18955095442636577,0.6782097903810363
104,13 days 08:00:00,1015087.1147203471,1007.5153173626429,624.9801974864339,0.18114711013208704,0.11984431460417973,0.18992345711975508,0.6780469438730532
105,13 days 09:00:00,1024016.7205878526,1011.9371129610045,626.418624808276,0.18163897640374027,0.11986931583526642,0.1903131628642894,0.6779373591928691
106,13 days 10:00:00,1032756.8242261509,1016.2464387274136,627.8615653421158,0.18212204053625614,0.11997823013120026,0.19072364262585706,0.6775666691154862
107,13 days 11:00:00,1041380.2609515277,1020.4804069415188,629.3564374338345,0.18259600782927576,0.12008106525048587,0.19116072766317857,0.6773735184641003
108,13 days 12:00:00,1049846.546856337,1024.6201963929548,630.8207465906503,0.18304301489610061,0.12021949648714292,0.19160383658923658,0.6772679131158781
109,13 days 13:00:00,1058101.997523302,1028.6408496279457,632.1840326425024,0.1834585554731955,0.12027780675371211,0.19203835555665194,0.6770312959153687
110,13 days 14:00:00,1066119.1107487136,1032.5304405918082,633.3601837207657,0.18382918814406193,0.12038529918659006,0.19243725666878386,0.6769624228621804
111,13 days 15:00:00,1073964.6657378606,1036.3226648770453,634.4811843407541,0.18418749034972498,0.1204110388713001,0.1928263589266943,0.6768510015672445
112,13 days 16:00:00,1081811.4438117766,1040.1016507110141,635.6491176295432,0.18455775807361577,0.12044806579724948,0.19322800246901978,0.6767175408952885
113,13 days 17:00:00,1089619.612658237,1043.8484624974246,636.8285014874732,0.18492787074416728,0.12044806579724948,0.19363204284333507,0.6765595920266432
114,13 days 18:00:00,1097556.9461702057,1047.6435205594532,638.0268360093685,0.18529849256151507,0.12047155876767862,0.19403801065619591,0.6762617543344108
115,13 days 19:00:00,1105539.4956893118,1051.4463826982867,639.2121675129005,0.18565124736291921,0.12058032187737414,0.1944337617399752,0.6758157630522089
116,13 days 20:00:00,1113754.687414262,1055.3457667581094,640.4183601866199,0.18598981681739465,0.12067764958618085,0.19482056807217443,0.6755203741796454
117,13 days 21:00:00,1122244.5773129796,1059.3604567440582,641.6978923069172,0.18632872494495206,0.12077874133271514,0.19521326408004616,0.6751766211186208
118,13 days 22:00:00,1130405.6980989182,1063.2053884828265,642.9241012526883,0.1866288275628947,0.12083515682801577,0.19558562602631685,0.6750915246351258
119,13 days 23:00:00,1139416.0566941365,1067.4343336684165,644.3432534814002,0.18702563733188493,0.12093808685456674,0.19599694516486552,0.6750186722499755
120,14 days 00:00:00,1148689.19490161,1071.7691891921554,645.7734971717774,0.1874653406023922,0.12103958535554742,0.1964028265539241,0.6751316240572044
121,14 days 01:00:00,1158171.2760636404,1076.1836627935031,647.1851060962806,0.1879443686661796,0.12112271616605683,0.1967933225872031,0.6750762195121952
122,14 days 02:00:00,1167871.028045319,1080.6808169137264,648.6168976564126,0.1884530267854538,0.12120740702701809,0.19715857071438259,0.674816338524831
123,14 days 03:00:00,1177769.9316160537,1085.2510915065018,650.0753083822361,0.1889864575739346,0.12129152204774835,0.19750217320776933,0.6746632872955236
124,14 days 04:00:00,1187778.6749723009,1089.852593230984,651.5465970646114,0.18954497938054043,0.12134298142152965,0.19784472783870652,0.6745472744637084
125,14 days 05:00:00,1197965.4998790077,1094.5161030697573,653.0403366177477,0.1901226145342955,0.12134298142152965,0.19819105607674087,0.6745050323244196
126,14 days 06:00:00,1208233.753120983,1099.1968673176716,654.5199723531343,0.19069256360768966,0.12132943405323024,0.19853075337856468,0.6742751493779998
127,14 days 07:00:00,1218556.2517884893,1103.8823541430895,655.9633873351405,0.1912329237857464,0.12135039857626553,0.19885906664513373,0.6743011680869822
128,14 days 08:00:00,1229002.0424267985,1108.6036453245129,657.4001122350383,0.19174127971515845,0.12132943405323024,0.19918059945839336,0.6743222891566265
129,14 days 09:00:00,1239591.0703084506,1113.369242573393,658.8950352513883,0.19225154836646804,0.12135799560119864,0.19952217098665778,0.6742699456362033
130,14 days 10:00:00,1250233.4392255787,1118.1383810716716,660.4159719275918,0.1927492864491778,0.12142029121252004,0.19988725316171663,0.6739274169850132
131,14 days 11:00:00,1260852.5343695928,1122.8769008086294,662.0605290027081,0.19325119002439123,0.1216424906841167,0.20030105006630253,0.6734765280634735
132,14 days 12:00:00,1271366.6369476186,1127.5489510205837,663.7209701550333,0.1937385805125879,0.12171335206125483,0.20073881491143516,0.6732083823097267
133,14 days 13:00:00,1281754.4027222919,1132.1459281922503,665.2626419668242,0.19418100814582692,0.12178699267613592,0.20116389854844866,0.673005436379665
134,14 days 14:00:00,1291972.1740837398,1136.649538812971,666.6904895855438,0.1945870427989267,0.1218066281913155,0.20157863217095195,0.6727841243020865
135,14 days 15:00:00,1302105.234064844,1141.0982578484834,668.0374731882586,0.19497167480732563,0.1218066281913155,0.20198267220445099,0.6728049392692722
136,14 days 16:00:00,1312127.9233497442,1145.481524665389,669.3338803475593,0.19534259017052186,0.12180111191288406,0.20237968067970427,0.6727675947693212
137,14 days 17:00:00,1322215.3329249562,1149.876225045529,670.6346066363795,0.19570841862464927,0.12184260346896605,0.20277670591607133,0.6729457464002352
138,14 days 18:00:00,1332461.974970046,1154.3231674752292,671.9421219330776,0.196071883959783,0.12184260346896605,0.20317239502598128,0.673076146047605
139,14 days 19:00:00,1342830.7755072818,1158.805754001628,673.2420317215478,0.19641753608290924,0.12180301239952948,0.2035529342903707,0.6731379787442453
140,14 days 20:00:00,1353425.703832227,1163.3682580473935,674.5306669799426,0.19674775030704844,0.1217772690783584,0.2039158844272091,0.6733892888627682
141,14 days 21:00:00,1364217.685052867,1167.997296680462,675.8247032542058,0.19709158870185167,0.1217772690783584,0.20428064901617154,0.6735845822313645
142,14 days 22:00:00,1375203.0138308515,1172.6905021491611,677.1792910885566,0.1974605451724338,0.12182294199826468,0.2046497915694816,0.6737171245959448
143,14 days 23:00:00,1386367.461393319,1177.4410649341728,678.5567091350532,0.19785412040694486,0.12185670329824258,0.2050085245886349,0.6737979356450191
144,15 days 00:00:00,1397693.892662681,1182.2410467678244,679.9728220415509,0.198286169353926,0.12188671636909405,0.20535669457521377,0.673636619649329
145,15 days 01:00:00,1408369.9213266226,1186.7476232656304,681.3762691406523,0.19867216149868933,0.12194016323031864,0.20565947927721315,0.6734713243216769
146,15 days 02:00:00,1419970.4990078725,1191.6251503756844,682.8642963211906,0.19919021841348392,0.12213814557108513,0.20597881708632326,0.6732830713096287
147,15 days 03:00:00,1431674.986590355,1196.5262164241763,684.3532991091918,0.19973050522365124,0.12217522117362224,0.20628074184095122,0.6731505289450485
148,15 days 04:00:00,1443554.4911522365,1201.4801251590625,685.89078739461,0.20030256104118732,0.12218685783408298,0.20658357509808392,0.6727920829660103
149,15 days 05:00:00,1455590.0904940718,1206.478383765773,687.4373361811549,0.20088548361251907,0.12224002471575313,0.20688273210763292,0.6724991429131159
150,15 days 06:00:00,1467782.479351699,1211.520730054463,688.9981349627656,0.20147056170708613,0.12231950962978491,0.20718445156843668,0.6721587569791361
151,15 days 07:00:00,1480206.4586210742,1216.6373570711505,690.553124288715,0.20202892262275174,0.12234176722449554,0.2074806449682868,0.6718330639631697
152,15 days 08:00:00,1492977.6067792648,1221.87462809376,692.080821453134,0.20254770091453508,0.12248373862107464,0.20776356169896415,0.6714746179841315
153,15 days 09:00:00,1505651.13130018,1227.0497672466997,693.5843625779512,0.2030474483529971,0.12250575155241225,0.2080460288426749,0.6714042144186502
154,15 days 10:00:00,1518116.440681415,1232.118679625228,695.0926876543332,0.20353791635153118,0.1225513480509931,0.20834541343505059,0.6712747330786561
155,15 days 11:00:00,1530710.6633791798,1237.218922979753,696.789563734501,0.20405536962292706,0.12271337378102644,0.20870347693310218,0.6707653785875207
156,15 days 12:00:00,1543802.0412839057,1242.498306350518,698.5922515593462,0.20458956738644718,0.12290292652772217,0.2091087309808644,0.6704265231658341
157,15 days 13:00:00,1557323.02159432,1247.9274905195093,700.3864551489853,0.20511644933511786,0.12307200646022025,0.2095323879177364,0.6701565407973357
158,15 days 14:00:00,1571005.8877798805,1253.3977372645447,702.100924947218,0.20562605542995377,0.12310909639270037,0.20996264087371752,0.6699291066705848
159,15 days 15:00:00,1584666.1757251588,1258.8352456636885,703.7322565680461,0.2061126037151762,0.12320743272353375,0.21038858964659532,0.6697607503183465
160,15 days 16:00:00,1597969.4561256191,1264.1081663076222,705.254128189509,0.20655684156390292,0.12320743272353375,0.21079286217915708,0.669908291703399
161,15 days 17:00:00,1611114.0443508124,1269.2966731031845,706.7306644134751,0.20698160139535002,0.12323189835587292,0.21118579615194583,0.6699410446664708
162,15 days 18:00:00,1624391.786202413,1274.5162949928938,708.2317716828936,0.20739680191827917,0.12330227582740907,0.21157492986216442,0.6698657434616515
163,15 days 19:00:00,1637577.757007258,1279.678771023126,709.6572814047156,0.2077836542113492,0.12334604150430023,0.2119379287752281,0.6699523704574395
164,15 days 20:00:00,1650836.246456597,1284.84872512549,711.0628644021684,0.20816094165934812,0.12331597521924201,0.21228972932406626,0.6701289915760603
165,15 days 21:00:00,1664136.0635870353,1290.0139780587788,712.4001118049536,0.20853394691666946,0.1232733471309567,0.21262342419355187,0.6702679620922716
166,15 days 22:00:00,1677448.3871008505,1295.1634596068754,713.7175896848084,0.20891851332484843,0.12335807291478287,0.2129416640468861,0.6704987633460672
167,15 days 23:00:00,1690944.4850706842,1300.3632127489166,715.0375367456295,0.20932235554637363,0.12335330283144401,0.21323535818654518,0.6706787515917327
168,16 days 00:00:00,1704578.3807038993,1305.5950293654994,716.3878451270058,0.2097698425338746,0.12334604150430023,0.2135076700555082,0.670703239788422
169,16 days 01:00:00,1715751.1141145716,1309.8668306795817,717.5773323631693,0.2101639779329837,0.12334604150430023,0.2137329208071864,0.670647529140954
170,16 days 02:00:00,1729524.042098263,1315.1136993044606,719.011503801792,0.21071454460495417,0.12332283595840698,0.2139920545489786,0.6704969267313154
171,16 days 03:00:00,1743503.7136957445,1320.418007183992,720.4911394410174,0.2113020123773901,0.12333198693549238,0.21423787061120203,0.6703545890880596
172,16 days 04:00:00,1757607.4656572659,1325.7478891769981,722.0010697208547,0.21191197606409215,0.12345670423524947,0.21447732891237403,0.6700992996375746
173,16 days 05:00:00,1771939.4716145548,1331.1421680701708,723.6170327736353,0.21256530771991836,0.12364916878575283,0.21474035951532128,0.669896353707513
174,16 days 06:00:00,1786510.2557365247,1336.604001092517,725.3026578531129,0.21323091920011983,0.12379553840895971,0.2150183056595704,0.6695755583308846
175,16 days 07:00:00,1801518.74429876,1342.2066697415714,727.0783254897104,0.21389753213564214,0.12387980775673126,0.21531924473650288,0.669174564110099
176,16 days 08:00:00,1817066.2968481078,1347.9860150788315,728.8905081314759,0.21454314144895784,0.1239966033328663,0.21562898838635908,0.6689373347046723
177,16 days 09:00:00,1832603.8247418196,1353.7369850683033,730.690633829755,0.21516174416551917,0.1240462564483395,0.21593959540838242,0.66867041336076
178,16 days 10:00:00,1847806.084686798,1359.3403123157932,732.4307314753034,0.21573646343657926,0.12411706031648938,0.2162468260317287,0.6680334141443824
179,16 days 11:00:00,1862785.0943209063,1364.8388528763776,734.1371442816484,0.2162639628727297,0.12421940028508104,0.2165555864842864,0.6677205774316779
180,16 days 12:00:00,1877607.2738049112,1370.258104812707,735.7515869664763,0.2167415424111271,0.12422443498098927,0.21685585455621198,0.6675978303457732
181,16 days 13:00:00,1892198.8267734076,1375.5721815933207,737.2209150190452,0.217170674900979,0.12423038538549633,0.21714931559529846,0.6674980409442648
182,16 days 14:00:00,1906597.8586266325,1380.7960959629893,738.6327824010107,0.21757882173406604,0.12423563607584695,0.21745801940363227,0.667570281124498
183,16 days 15:00:00,1920803.9828500885,1385.9307280127996,740.004004545763,0.21796468495523313,0.12421702488018257,0.21777192829943834,0.6677456778332843
184,16 days 16:00:00,1934539.2809912565,1390.8771624378828,741.2581734554748,0.2183218883911531,0.12417583476377021,0.21807579742945057,0.6680912675090607
185,16 days 17:00:00,1948377.1908409125,1395.8428245475607,742.4889773577152,0.21866032478689976,0.12411706031648938,0.21837520947660155,0.6684383876971299
186,16 days 18:00:00,1962351.7844843462,1400.8396712273486,743.7027284585913,0.21898454429579461,0.12409012818733905,0.2186663053067233,0.6687297972377314
187,16 days 19:00:00,1976422.4052192282,1405.8529102360703,744.8543128640677,0.21927965320891413,0.1239911461362079,0.21893082198976127,0.6690570207659908
188,16 days 20:00:00,1990842.7789571546,1410.9722814276524,745.9634265924662,0.21956363522017058,0.12383236953944673,0.21917331138178775,0.669610147908708
189,16 days 21:00:00,2005474.6149824597,1416.147808310439,747.0403457025872,0.21985248093759496,0.12376360629742862,0.21939864695923622,0.6701109315310021
190,16 days 22:00:00,2020293.4905013947,1421.3702862032098,748.1607424144529,0.22016266511860744,0.12364437338781875,0.21961373384250973,0.6706297751983544
191,16 days 23:00:00,2035437.538308877,1426.687610624301,749.3109055676333,0.2205004710683018,0.12361263759750364,0.21980543679261277,0.6712190224311881
192,17 days 00:00:00,2050765.206593169,1432.0493031293192,750.5038204961022,0.2207842176097279,0.12358968892820249,0.2199607039335221,0.6715594083651679
193,17 days 01:00:00,2065931.6765704658,1437.334921502454,751.8236849636996,0.2212413656309637,0.12358337839811205,0.2201553854568945,0.6714660471152903
194,17 days 02:00:00,2081886.0149999661,1442.8742200898753,753.3036769759342,0.22176793983535495,0.12365286172384204,0.2203562617554286,0.6713907459104711
195,17 days 03:00:00,2098183.871280522,1448.5109151402767,754.879676275977,0.22233845525948875,0.12366123265330717,0.2205616501269418,0.6711271916936037
196,17 days 04:00:00,2114656.579477032,1454.185882023695,756.4751899374257,0.2229324878972782,0.12373451132520538,0.22076196593246558,0.6707736433539034
197,17 days 05:00:00,2131292.4658096926,1459.8946762728099,758.0936403751647,0.2235423846461864,0.12376959266655865,0.2209671690678018,0.6703022455676364
198,17 days 06:00:00,2148035.485928381,1465.6177830281608,759.7670578427335,0.22416397924045062,0.12377339667395593,0.22118507091587192,0.6697506489372123
199,17 days 07:00:00,2164832.568140022,1471.3370001940486,761.4991132304635,0.22478308436818673,0.12380500705172387,0.2214203036140132,0.6694708712900382
200,17 days 08:00:00,2181722.2147801253,1477.0654063988247,763.266392701483,0.2253842215694912,0.12380500705172387,0.22167006103633025,0.6691828288764815
201,17 days 09:00:00,2198591.0610051374,1482.7646681132976,764.974805296395,0.22593762923082072,0.12386294986746016,0.2219044006641227,0.6688406063277501
202,17 days 10:00:00,2215369.5780939497,1488.4117636238802,766.5874715380667,0.22643399226477479,0.1239911461362079,0.22211961965292792,0.6686030708198648
203,17 days 11:00:00,2232120.9530424518,1494.0284311359178,768.1829868490331,0.2268907051396099,0.12408624498034176,0.22234378386907008,0.668463794201195
204,17 days 12:00:00,2248830.9802196994,1499.6102761116633,769.6941660218355,0.2272983375458325,0.12407371265771755,0.22256187946761927,0.6682853364678224
205,17 days 13:00:00,2270322.2743731807,1506.7588640433414,771.442951164132,0.22764941485024284,0.12411706031648938,0.2228002181390139,0.668349311881673
206,17 days 14:00:00,2287079.207545649,1512.30923013306,773.048294009957,0.22811577589160936,0.12411706031648938,0.22310178840902123,0.6683936967381723
207,17 days 15:00:00,2303621.253891297,1517.7685112991694,774.5816945724612,0.22850453191884132,0.12417478819623476,0.22339473547472077,0.6684233886766578
208,17 days 16:00:00,2319923.411621819,1523.1294795984413,776.0404259985096,0.2288788175985585,0.12417770309810541,0.22369121575708134,0.6683695146439417
209,17 days 17:00:00,2336388.463742699,1528.5249306905985,777.4691872071222,0.22923101349864017,0.12417583476377021,0.22398110790927547,0.6683303335292389
210,17 days 18:00:00,2353082.9379504444,1533.976185587783,778.9364488055369,0.22957517597413912,0.12414528878199688,0.2242714126150993,0.6683548217259282
211,17 days 19:00:00,2369934.534959339,1539.459169630471,780.4006075929694,0.22990417493335033,0.12411706031648938,0.22454785063600272,0.668582255852679
212,17 days 20:00:00,2386815.764206673,1544.9322846670896,781.848770960272,0.23022138151938312,0.12417583476377021,0.22480663397128356,0.6689373347046723
213,17 days 21:00:00,2403928.6586620295,1550.4607891404507,783.2634405455842,0.23054170059662665,0.12417770309810541,0.22504301889059405,0.6691794617494369
214,17 days 22:00:00,2421222.5442251745,1556.0278095924812,784.6723113141085,0.23087516775302605,0.12417478819623476,0.22526277639182574,0.6693839381917915
215,17 days 23:00:00,2438802.4971712385,1561.6665768246557,786.0779551470627,0.23122858467158428,0.12408624498034176,0.22546086604402743,0.6696196370849251
216,18 days 00:00:00,2456651.658648603,1567.370938434359,787.4877010679153,0.2316186058135026,0.1240462564483395,0.22563327105180728,0.669789830051915
217,18 days 01:00:00,2474322.2813759684,1572.9978643901486,788.8351473552915,0.23204161192279554,0.12408624498034176,0.22575943849407035,0.6699453301008913
218,18 days 02:00:00,2492527.704503895,1578.7741144647307,790.2564927258832,0.23250406063622517,0.12409772901985794,0.2258771411354091,0.6699780830639631
219,18 days 03:00:00,2510939.583657994,1584.5944540032929,791.6922624212391,0.23299154521546567,0.12417478819623476,0.22598984472887776,0.6699584925066118
220,18 days 04:00:00,2529456.814127764,1590.4266138768442,793.1267413215485,0.2334921159455287,0.12417583476377021,0.22610122966231314,0.6698733960231169
221,18 days 05:00:00,2547978.239311051,1596.238778914687,794.5771920717563,0.23400373233295016,0.12421732921017964,0.22621663088687166,0.6699144137525713
222,18 days 06:00:00,2566494.28672637,1602.0281791299335,796.0191734097059,0.2345035640366185,0.12417478819623476,0.22632631436903666,0.6697540160642571
223,18 days 07:00:00,2585019.2509674593,1607.7995058363028,797.4770735587502,0.2349844610571085,0.12411706031648938,0.22643983392150893,0.6694987266137721
224,18 days 08:00:00,2603581.6659210958,1613.5617948876627,798.9338001812768,0.23543455179301429,0.12404038860680008,0.2265532756478667,0.6691730335978058
225,18 days 09:00:00,2622173.5665954347,1619.3126833923814,800.3422691761598,0.23586144068502582,0.12404038860680008,0.22665690077176703,0.6689896782250955
226,18 days 10:00:00,2640633.348276456,1625.0025686984177,801.7267517341263,0.23626279164433353,0.12409772901985794,0.22676052529649013,0.6689633534136546
227,18 days 11:00:00,2658956.384338365,1630.6306707339847,803.1675815455732,0.23665544009284895,0.12407001872863524,0.22689357191935838,0.6692152757370947
228,18 days 12:00:00,2677049.9772566273,1636.1692996926165,804.6090352435447,0.23702406707524357,0.1241650536239711,0.22704827174744877,0.6692397639337839
229,18 days 13:00:00,2695199.273456538,1641.7062080215626,806.1195109656264,0.2374050722592221,0.12417193069527961,0.22724879818657648,0.6693052698599274
230,18 days 14:00:00,2713270.020763997,1647.2006619607694,807.6871136524476,0.23779424132496949,0.12432826497424432,0.2274873525454007,0.6693545523557646
231,18 days 15:00:00,2731314.5394643196,1652.6689140491267,809.2486372805802,0.2381732850953612,0.12425153335598255,0.22773729806647477,0.6694874008228033
232,18 days 16:00:00,2749402.4743675822,1658.132224633362,810.7834742765048,0.23853821096054034,0.12434537434165897,0.22798714774201595,0.6695939244784014
233,18 days 17:00:00,2767687.8945971853,1663.6369479538453,812.2941930072739,0.23889265667441878,0.12423657303458788,0.22823321589245052,0.6695088279949065
234,18 days 18:00:00,2785999.200226605,1669.1312711187832,813.7853525290817,0.23923792147802134,0.12423657303458788,0.22847518931386368,0.6696021892447841
235,18 days 19:00:00,2804545.244079263,1674.67765378274,815.2818856650936,0.2395753863159271,0.12422218608046848,0.22871023998176454,0.669746057400333
236,18 days 20:00:00,2823361.7471181853,1680.286209881574,816.7841848185274,0.23990920167593652,0.12422616479020215,0.2289375829606998,0.6699226785189539
237,18 days 21:00:00,2842334.9579750635,1685.9225836244864,818.2682406361362,0.24025686777126803,0.12422616479020215,0.22915669640881847,0.6698406430600451
238,18 days 22:00:00,2861510.6236402513,1691.6000188106677,819.7018416493718,0.240605214159188,0.12425153335598255,0.22934628775317695,0.669789830051915
239,18 days 23:00:00,2880796.1303268676,1697.2908207867229,821.0896239477684,0.24096338723176688,0.12420487818081336,0.22949795537961334,0.6698847218140855
240,19 days 00:00:00,2900219.057272527,1703.0029528079294,822.5257475196483,0.24136643795513954,0.12411706031648938,0.22963193810115415,0.6698617641296895
241,19 days 01:00:00,2919464.482243803,1708.6440478472405,823.9031079210097,0.24180578920833024,0.12409305155666346,0.22973478283131205,0.6699174747771574
242,19 days 02:00:00,2939178.0752079412,1714.4031250577973,825.2867198792339,0.24227355476214113,0.1241650536239711,0.22982563872688974,0.6700108360270349
